bgg_id,name,overall_rank,community,profile_dimension,manual_label,community_type,include_in_user_profiles
233208,D-Day Dice (Second Edition),2287,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
123499,City of Iron,2288,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
1117,You're Bluffing!,2289,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
308989,Bristol 1350,2290,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
340,Frank's Zoo,2291,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
1662,"Napoléon: The Waterloo Campaign, 1815",2292,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
387515,Kavango,2293,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
230305,Unlock!: Mystery Adventures – The Tonipal's Treasure,2294,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
16267,Trans Europa,2295,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
145588,Citrus,2296,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
293348,Flesh and Blood,2297,35,cooperative_trick_taking_deduction,Cooperative trick-taking + deduction,taste_cross_over,yes
21551,SPQR (Deluxe Edition),2298,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
197097,Four Against Darkness,2299,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
322563,Dice Throne: Season One ReRolled – Pyromancer v. Shadow Thief,2300,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
75358,SNCF: France & Germany,2301,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
63759,Seeland,2302,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
1032,B-17: Queen of the Skies,2303,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
85005,The Boss,2304,11,other,KeyForge / Catan gateway-franchise cluster,franchise_series,no
37907,Diamonds Club,2305,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
163370,Carcassonne: Gold Rush,2306,41,other,Ticket to Ride / route-building series cluster,franchise_series,no
399822,Fate: Defenders of Grimheim,2307,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
122842,Exodus: Proxima Centauri,2308,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
592,Spades,2309,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
341519,The Light in the Mist,2310,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
330036,Great Plains,2311,35,cooperative_trick_taking_deduction,Cooperative trick-taking + deduction,taste_cross_over,yes
3931,Mare Nostrum,2312,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
112138,Krosmaster: Arena,2313,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
66588,Wits & Wagers Family,2314,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
180592,Steam Time,2315,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
113289,Snake Oil,2316,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
242529,Medium,2317,35,cooperative_trick_taking_deduction,Cooperative trick-taking + deduction,taste_cross_over,yes
322562,Dice Throne: Season One ReRolled – Monk v. Paladin,2318,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
412086,Etherstone,2319,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
342372,The Elder Scrolls V: Skyrim – The Adventure Game,2320,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
66510,The Red Dragon Inn 3,2321,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
9441,Ribbit,2322,5,other,Area-control crossover / Root-Eclipse cluster,bridge_cluster,review
37387,Steel Driver,2323,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
34585,Keltis,2324,17,roll_and_write_number_dice_games,Roll-and-write / number dice games,taste_cross_over,yes
249763,Claim 2,2325,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
425276,Unmatched Adventures: Teenage Mutant Ninja Turtles,2326,16,other,Unmatched / skirmish series cluster,franchise_series,no
36648,Pyramid of Pengqueen,2327,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
146418,Warhammer: Diskwars,2328,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
171726,Project: ELITE,2329,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
227072,The Chameleon,2330,35,cooperative_trick_taking_deduction,Cooperative trick-taking + deduction,taste_cross_over,yes
320527,Dice Throne: Season One ReRolled – Treant v. Ninja,2331,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
174973,Boss Monster 2: The Next Level,2332,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
253664,Taco Cat Goat Cheese Pizza,2333,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
413469,Ada's Dream,2334,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
85325,Kolejka,2335,38,other,Racing / sports / route bridge,bridge_cluster,review
22245,Royal Visit,2336,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
155969,Harbour,2337,26,other,Pandemic system cluster,franchise_series,no
242653,Mysthea,2338,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
37358,Founding Fathers,2339,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
38992,Royal Palace,2340,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
198287,Legends of Andor: The Last Hope,2341,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
273703,Altar Quest,2342,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
267979,Tiwanaku,2343,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
163,Balderdash,2344,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
142271,Anomia: Party Edition,2345,35,cooperative_trick_taking_deduction,Cooperative trick-taking + deduction,taste_cross_over,yes
280748,Escape the Dark Sector,2346,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
431305,Great Western Trail: El Paso,2347,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
19622,A Victory Lost: Crisis in Ukraine 1942-1943,2348,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
292974,Tournament at Avalon,2349,35,cooperative_trick_taking_deduction,Cooperative trick-taking + deduction,taste_cross_over,yes
315060,Unmatched: Buffy the Vampire Slayer,2350,16,other,Unmatched / skirmish series cluster,franchise_series,no
1887,Legend of the Five Rings,2351,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
393973,Match of the Century,2352,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
33154,Wasabi!,2353,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
253684,Spring Meadow,2354,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
192945,Coal Baron: The Great Card Game,2355,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
181345,Dr. Eureka,2356,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
125,Money!,2357,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
172933,Dragonwood,2358,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
361958,Maple Valley,2359,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
291847,Mantis Falls,2360,35,cooperative_trick_taking_deduction,Cooperative trick-taking + deduction,taste_cross_over,yes
366023,Marvel Zombies: Heroes' Resistance,2361,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
312786,Poetry for Neanderthals,2362,35,cooperative_trick_taking_deduction,Cooperative trick-taking + deduction,taste_cross_over,yes
128442,Relic,2363,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
12477,Bootleggers,2364,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
295192,Tinderblox,2365,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
275215,Namiji,2366,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
276086,Hamlet: The Village Building Game,2367,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
376893,Cyberion,2368,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
331212,Aeon's End: Legacy of Gravehold,2369,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
378758,Imperial Miners,2370,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
146221,Forge War,2371,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
730,Breakout: Normandy,2372,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
287589,Red Outpost,2373,3,other,Thematic sandbox worker-placement bridge,bridge_cluster,no
157,Eurorails,2374,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
195528,La Granja: No Siesta,2375,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
352764,Disney Villainous: Bigger and Badder,2376,34,other,Licensed family/fandom games,franchise_series,no
277458,Kluster,2377,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
113636,Edo,2378,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
325348,Successors (Fourth Edition),2379,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
24703,Heroscape Marvel: The Conflict Begins,2380,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
42673,Field Commander: Napoleon,2381,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
98918,Bios: Genesis,2382,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
22192,HeroQuest Advanced Quest,2383,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
222407,Lignum (Second Edition),2384,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
302520,Hues and Cues,2385,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
84,Rommel in the Desert,2386,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
283934,EXIT: The Game – Theft on the Mississippi,2387,4,legacy_narrative_mystery,Legacy + narrative mystery,shared_culture,yes
271060,Pathfinder Adventure Card Game: Core Set,2388,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
281152,On the Underground: London / Berlin,2389,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
340897,Resurgence,2390,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
179303,Cthulhu Realms,2391,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
254683,Dodos Riding Dinos,2392,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
310789,Catapult Feud,2393,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
400205,5 Towers,2394,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
218293,Rise to Nobility,2395,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
118695,Riff Raff,2396,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
299607,Capital Lux 2: Generations,2397,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
279869,Nine Tiles Panic,2398,35,cooperative_trick_taking_deduction,Cooperative trick-taking + deduction,taste_cross_over,yes
295948,Aqualin,2399,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
347112,Secret Identity,2400,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
198190,Kepler-3042,2401,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
249,Lifeboats,2402,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
262547,Don't Get Got!,2403,35,cooperative_trick_taking_deduction,Cooperative trick-taking + deduction,taste_cross_over,yes
136955,Hands in the Sea,2404,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
313262,Shamans,2405,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
472,DungeonQuest,2406,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
31105,Archaeology: The Card Game,2407,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
229218,A Game of Thrones: Catan – Brotherhood of the Watch,2408,4,legacy_narrative_mystery,Legacy + narrative mystery,shared_culture,yes
211716,John Company,2409,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
56931,Arena: Roma II,2410,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
176558,Mafia de Cuba,2411,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
138649,DC Comics Dice Masters: Justice League,2412,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
369751,Sagrada Artisans,2413,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
442,Um Reifenbreite,2414,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
320,Scrabble,2415,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
155255,Pax Pamir,2416,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
423648,Naishi,2417,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
153507,Terra,2418,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
38765,Ground Floor,2419,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
206150,1754: Conquest – The French and Indian War,2420,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
322589,Zapotec,2421,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
